Агрегат: 03010002
Точка: П3®
Направление измерений: Произвольное
Замер: ЕФС-У
Дата и время: 29.05.2018 15:17:12
Режим измерений: Основной
Тип замера: Форма сигнала
Тип диапазона: Временной
Выборка: 32768
Единицы: м/с?
Представление величин: ПИК
Усреднения: Линейные
Количество усреднений: 1
ФВЧ (Гц): 500.000000
ФНЧ (Гц): 12800.000000
Период (мс): 1000.000000

мсек	Канал А, м/с?
530.869472	7.924571
530.899991	9.388772
530.930509	7.779268
530.961028	6.795682
530.991546	4.515552
531.022065	-1.609504
531.052583	-6.259181
531.083102	-6.527432
531.113620	-5.499138
531.144139	-4.739094
531.174657	-0.715335
531.205176	3.487258
531.235694	1.989526
531.266213	-1.251836
531.296731	-4.649678
531.327250	-6.616849
531.357768	-3.107236
531.388287	2.816632
531.418806	6.795682
531.449324	6.795682
531.479843	0.178834
531.510361	-7.175704
531.540880	-7.868685
531.571398	-5.901514
531.601917	-7.332184
531.632435	-9.299356
531.662954	-4.191416
531.693472	4.604969
531.723991	10.730025
531.754509	12.719551
531.785028	7.108642
531.815546	-1.698921
531.846065	-6.527432
531.876583	-6.974516
531.907102	-5.812097
531.937620	-4.560261
531.968139	-1.520087
531.998657	1.453024
532.029176	0.134125
532.059694	-2.302485
532.090213	-0.704158
532.120731	2.235422
532.151250	5.543846
532.181768	10.573545
532.212287	14.675545
532.242805	13.569011
532.273324	7.779268
532.303842	-1.341253
532.334361	-11.199464
532.364879	-18.095741
532.395398	-21.281216
532.425916	-15.156160
532.456435	-0.268251
532.486953	8.874625
532.517472	9.344064
532.547990	8.829917
532.578509	5.409721
532.609027	-1.497733
532.639546	-4.739094
532.670064	-5.365013
532.700583	-6.348598
532.731101	-4.716740
532.761620	-2.056588
532.792138	-1.028294
532.822657	2.168359
532.853175	7.242767
532.883694	8.852271
532.914212	6.527432
532.944731	4.761449
532.975249	7.443955
533.005768	9.031104
533.036287	6.728620
533.066805	6.102702
533.097324	5.085585
533.127842	2.168359
533.158361	-1.944817
533.188879	-9.299356
533.219398	-16.586830
533.249916	-18.017500
533.280435	-11.624194
533.310953	-2.626621
533.341472	4.381427
533.371990	9.411126
533.402509	7.533372
533.433027	1.833046
533.463546	3.219007
533.494064	6.147410
533.524583	0.357668
533.555101	-6.348598
533.585620	-2.682506
533.616138	5.722680
533.646657	11.087692
533.677175	13.546657
533.707694	12.171872
533.738212	3.274893
533.768731	-8.203999
533.799249	-10.182346
533.829768	-9.120522
533.860286	-12.741905
533.890805	-6.885099
533.921323	6.169765
533.951842	10.070576
533.982360	4.202593
534.012879	-3.174299
534.043397	-7.868685
534.073916	-13.770199
534.104434	-15.737370
534.134953	-6.639203
534.165471	3.666092
534.195990	11.937153
534.226508	19.850546
534.257027	16.206808
534.287545	5.901514
534.318064	0.000000
534.348582	-5.521492
534.379101	-11.042984
534.409619	-11.735965
534.440138	-5.890337
534.470656	-1.609504
534.501175	0.268251
534.531693	4.649678
534.562212	5.286773
534.592730	1.967171
534.623249	1.039471
534.653768	0.804752
534.684286	-0.961231
534.714805	-0.938877
534.745323	0.659449
534.775842	0.447084
534.806360	-1.788337
534.836879	-2.414256
534.867397	0.625918
534.897916	2.682506
534.928434	1.620681
534.958953	1.967171
534.989471	0.804752
535.019990	-3.487258
535.050508	-3.040174
535.081027	-2.369547
535.111545	-4.828511
535.142064	-2.123651
535.172582	0.838283
535.203101	-0.603564
535.233619	-2.727215
535.264138	-3.576675
535.294656	-3.487258
535.325175	-2.906049
535.355693	1.609504
535.386212	7.823977
535.416730	9.969982
535.447249	12.719551
535.477767	20.252922
535.508286	25.774414
535.538804	18.252220
535.569323	-9.947627
535.599841	-52.118862
535.630360	-75.199593
535.660878	-53.884846
535.691397	-15.871495
535.721915	0.380022
535.752434	16.273872
535.782952	53.303635
535.813471	69.029831
535.843989	33.911350
535.874508	-15.044390
535.905026	-42.260651
535.935545	-40.852337
535.966063	-16.419174
535.996582	13.278406
536.027100	39.991699
536.057619	49.648720
536.088137	31.083542
536.118656	6.214473
536.149174	-8.002810
536.179693	-5.175002
536.210211	11.445360
536.240730	7.130996
536.271249	-38.762215
536.301767	-82.174110
536.332286	-58.836304
536.362804	7.511018
536.393323	35.990292
536.423841	26.512104
536.454360	21.348280
536.484878	17.268635
536.515397	-10.461775
536.545915	-39.566967
536.576434	-22.443636
536.606952	9.925273
536.637471	3.811394
536.667989	-15.167337
536.698508	2.682506
536.729026	50.118160
536.759545	74.260719
536.790063	58.322159
536.820582	37.432140
536.851100	17.548061
536.881619	-21.091206
536.912137	-64.782524
536.942656	-80.072815
536.973174	-60.892895
537.003693	-27.987482
537.034211	2.458964
537.064730	29.619341
537.095248	41.467075
537.125767	24.500225
537.156285	-9.791148
537.186804	-32.547745
537.217322	-33.151306
537.247841	-25.573227
537.278359	-5.543846
537.308878	28.825766
537.339396	55.617298
537.369915	50.654659
537.400433	17.391582
537.430952	-9.835856
537.461470	-20.275276
537.491989	-27.272148
537.522507	-26.288561
537.553026	-5.990931
537.583544	16.374466
537.614063	22.186562
537.644581	17.525707
537.675100	7.980456
537.705618	-6.438015
537.736137	-25.841476
537.766655	-33.978413
537.797174	-16.810373
537.827692	2.816632
537.858211	3.867280
537.888730	-0.335313
537.919248	4.929105
537.949767	8.896979
537.980285	0.111771
538.010804	-9.925273
538.041322	-6.549786
538.071841	12.037747
538.102359	32.435970
538.132878	36.225014
538.163396	23.572523
538.193915	1.430670
538.224433	-26.165613
538.254952	-45.468483
538.285470	-46.765026
538.315989	-31.117073
538.346507	-7.712205
538.377026	13.501948
538.407544	28.211025
538.438063	33.397202
538.468581	25.852654
538.499100	9.522898
538.529618	-6.404484
538.560137	-17.346874
538.590655	-20.409403
538.621174	-15.592068
538.651692	-3.755509
538.682211	9.701731
538.712729	14.887910
538.743248	10.171169
538.773766	4.951459
538.804285	5.208533
538.834803	4.046113
538.865322	-3.643738
538.895840	-11.892445
538.926359	-12.026570
538.956877	-5.990931
538.987396	-1.050648
539.017914	4.470844
539.048433	8.807562
539.078951	4.940282
539.109470	-3.040174
539.139988	-6.885099
539.170507	-6.236827
539.201025	-8.349300
539.231544	-12.205403
539.262062	-5.387367
539.292581	9.701731
539.323099	20.387049
539.353618	23.606056
539.384136	17.995146
539.414655	3.263716
539.445173	-14.440825
539.475692	-21.683592
539.506211	-13.032510
539.536729	-2.369547
539.567248	3.129591
539.597766	9.567606
539.628285	15.782079
539.658803	11.467714
539.689322	-5.588555
539.719840	-21.102383
539.750359	-20.476465
539.780877	-7.846331
539.811396	4.034936
539.841914	9.265823
539.872433	9.768794
539.902951	9.757617
539.933470	8.684614
539.963988	4.560261
539.994507	-2.224245
540.025025	-9.075813
540.055544	-10.361180
540.086062	-4.604969
540.116581	3.241362
540.147099	12.071279
540.177618	19.716421
540.208136	14.675545
540.238655	2.771923
540.269173	-2.168359
540.299692	-2.883694
540.330210	-2.302485
540.360729	-2.838986
540.391247	-3.017820
540.421766	0.860637
540.452284	0.111771
540.482803	-6.706266
540.513321	-10.573545
540.543840	-12.473654
540.574358	-12.026570
540.604877	-3.699623
540.635395	7.253944
540.665914	10.998276
540.696432	4.873220
540.726951	-5.387367
540.757469	-11.042984
540.787988	-7.421601
540.818506	2.771923
540.849025	11.490068
540.879543	14.574951
540.910062	14.574951
540.940580	14.720253
540.971099	12.630134
541.001617	6.315067
541.032136	-2.906049
541.062654	-13.054864
541.093173	-16.586830
541.123692	-11.780673
541.154210	-5.588555
541.184729	-1.050648
541.215247	3.487258
541.245766	8.796385
541.276284	10.014690
541.306803	2.213068
541.337321	-8.181644
541.367840	-14.530242
541.398358	-16.452705
541.428877	-9.388772
541.459395	2.682506
541.489914	8.684614
541.520432	4.739094
541.550951	-1.073003
541.581469	8.673437
541.611988	22.711887
541.642506	1.318899
541.673025	-30.848822
541.703543	-13.043687
541.734062	15.871495
541.764580	3.051351
541.795099	-3.654915
541.825617	8.584021
541.856136	-1.698921
541.886654	-6.683911
541.917173	8.516957
541.947691	2.995465
541.978210	-11.847736
542.008728	-7.019225
542.039247	1.799515
542.069765	2.168359
542.100284	0.491793
542.130802	-0.894169
542.161321	-1.475379
542.191839	0.178834
542.222358	3.509612
542.252876	6.393307
542.283395	0.983586
542.313913	-8.136936
542.344432	-8.896979
542.374950	-6.292713
542.405469	-8.695791
542.435987	-8.293415
542.466506	3.308424
542.497024	12.876030
542.527543	11.054161
542.558061	6.549786
542.588580	2.369547
542.619098	-3.833749
542.649617	-9.120522
542.680136	-8.192822
542.710654	-4.314364
542.741173	0.357668
542.771691	8.114581
542.802210	12.831322
542.832728	11.098869
542.863247	6.672734
542.893765	-1.251836
542.924284	-7.198059
542.954802	-5.834451
542.985321	-6.493901
543.015839	-8.405187
543.046358	-4.604969
543.076876	3.554321
543.107395	9.902919
543.137913	8.058696
543.168432	1.039471
543.198950	-1.609504
543.229469	-1.877754
543.259987	-6.750974
543.290506	-6.527432
543.321024	0.804752
543.351543	3.107236
543.382061	3.286070
543.412580	6.180942
543.443098	5.186179
543.473617	-2.716038
543.504135	-7.242767
543.534654	-2.458964
543.565172	1.788337
543.595691	1.397139
543.626209	-0.670627
543.656728	-4.381427
543.687246	-3.934343
543.717765	1.967171
543.748283	4.560261
543.778802	2.324839
543.809320	0.849460
543.839839	4.414958
543.870357	11.981861
543.900876	17.369228
543.931394	8.092227
543.961913	-22.063614
543.992431	-49.939327
544.022950	-51.358818
544.053468	-35.029060
544.083987	-9.277001
544.114505	26.556812
544.145024	44.976688
544.175542	31.944180
544.206061	10.372357
544.236579	1.788337
544.267098	3.487258
544.297617	-1.385962
544.328135	0.000000
544.358654	21.426519
544.389172	32.860703
544.419691	15.245578
544.450209	-6.080348
544.480728	-16.340935
544.511246	-28.792234
544.541765	-40.841160
544.572283	-41.310596
544.602802	-27.920420
544.633320	-2.861340
544.663839	16.810373
544.694357	13.501948
544.724876	-0.044708
544.755394	6.527432
544.785913	32.078304
544.816431	36.940346
544.846950	17.346874
544.877468	8.863448
544.907987	10.953568
544.938505	-1.073003
544.969024	-18.509293
544.999542	-16.855082
545.030061	-4.783803
545.060579	-5.175002
545.091098	-4.157885
545.121616	11.545954
545.152135	18.509293
545.182653	2.123651
545.213172	-15.077921
545.243690	-13.904325
545.274209	-10.014690
545.304727	-13.658428
545.335246	-13.926679
545.365764	-8.259884
545.396283	-3.576675
545.426801	-2.850163
545.457320	-3.487258
545.487838	3.219007
545.518357	20.834133
545.548875	34.336082
545.579394	33.620747
545.609912	24.880245
545.640431	9.399949
545.670949	-10.707671
545.701468	-27.607460
545.731986	-31.653574
545.762505	-20.655298
545.793023	-2.682506
545.823542	18.777544
545.854060	34.336082
545.884579	26.936834
545.915098	4.157885
545.945616	-17.078623
545.976135	-30.178196
546.006653	-35.856167
546.037172	-36.157948
546.067690	-21.616529
546.098209	5.633263
546.128727	26.601521
546.159246	30.323498
546.189764	20.387049
546.220283	4.649678
546.250801	-12.227757
546.281320	-26.735645
546.311838	-33.866642
546.342357	-22.689533
546.372875	5.543846
546.403394	29.116371
546.433912	37.823338
546.464431	39.097530
546.494949	27.126844
546.525468	1.754806
546.555986	-15.536182
546.586505	-21.996552
546.617023	-24.455515
546.647542	-20.163506
546.678060	-11.087692
546.708579	-0.290605
546.739097	11.132401
546.769616	16.363289
546.800134	14.351409
546.830653	9.277001
546.861171	0.201188
546.891690	-10.372357
546.922208	-18.241043
546.952727	-17.950438
546.983245	-6.840391
547.013764	4.023759
547.044282	11.188287
547.074801	20.476465
547.105319	22.801304
547.135838	12.250113
547.166356	-0.469439
547.196875	-6.348598
547.227393	-8.092227
547.257912	-9.299356
547.288430	-6.482724
547.318949	0.111771
547.349467	3.621383
547.379986	1.609504
547.410504	-0.804752
547.441023	0.681804
547.471541	-0.357668
547.502060	-2.727215
547.532579	0.547678
547.563097	2.961934
547.593616	2.056588
547.624134	0.469439
547.654653	-0.804752
547.685171	2.324839
547.715690	3.397841
547.746208	-2.593089
547.776727	-4.470844
547.807245	-1.486556
547.837764	-1.453024
547.868282	-2.414256
547.898801	-3.967874
547.929319	-5.096762
547.959838	-2.660152
547.990356	0.715335
548.020875	3.062528
548.051393	5.096762
548.081912	5.543846
548.112430	4.761449
548.142949	3.889634
548.173467	-2.201890
548.203986	-9.724085
548.234504	-10.372357
548.265023	-5.812097
548.295541	2.682506
548.326060	11.266526
548.356578	13.412532
548.387097	10.908859
548.417615	4.292010
548.448134	-5.264419
548.478652	-10.987099
548.509171	-11.534777
548.539689	-8.271061
548.570208	-1.967171
548.600726	2.604267
548.631245	2.805454
548.661763	1.531264
548.692282	1.050648
548.722800	1.050648
548.753319	1.542441
548.783837	0.089417
548.814356	-2.056588
548.844874	-2.090120
548.875393	-6.259181
548.905911	-10.350003
548.936430	-6.572140
548.966948	-1.140065
548.997467	4.224947
549.027985	11.087692
549.058504	15.916204
549.089022	18.509293
549.119541	14.150221
549.150060	1.698921
549.180578	-9.120522
549.211097	-16.788019
549.241615	-21.325926
549.272134	-17.659834
549.302652	-7.689851
549.333171	1.609504
549.363689	8.047519
549.394208	12.451300
549.424726	14.150221
549.455245	10.730025
549.485763	-1.341253
549.516282	-13.680782
549.546800	-15.972090
549.577319	-10.394711
549.607837	-0.894169
549.638356	5.186179
549.668874	5.107939
549.699393	6.840391
549.729911	11.087692
549.760430	12.876030
549.790948	7.533372
549.821467	-4.101999
549.851985	-10.908859
549.882504	-10.148815
549.913022	-7.600434
549.943541	-4.515552
549.974059	-1.374784
550.004578	0.357668
550.035096	0.122948
550.065615	1.385962
550.096133	0.737689
550.126652	-4.180239
550.157170	-3.464904
550.187689	-0.760043
550.218207	-2.481318
550.248726	-0.692981
550.279244	4.761449
550.309763	8.315769
550.340281	8.628729
550.370800	6.583318
550.401318	6.080348
550.431837	3.800217
550.462355	-3.017820
550.492874	-5.890337
550.523392	-5.901514
550.553911	-6.616849
550.584429	-2.771923
550.614948	4.057291
550.645466	6.706266
550.675985	4.493198
550.706503	0.000000
550.737022	-5.007345
550.767541	-7.309830
550.798059	-7.242767
550.828578	-4.783803
550.859096	0.558855
550.889615	5.432075
550.920133	7.544549
550.950652	4.426136
550.981170	-0.536501
551.011689	-1.307722
551.042207	-0.558855
551.072726	-1.944817
551.103244	-3.196653
551.133763	-0.670627
551.164281	3.409019
551.194800	3.397841
551.225318	-0.782398
551.255837	-6.706266
551.286355	-9.925273
551.316874	-6.303890
551.347392	-1.967171
551.377911	0.715335
551.408429	2.995465
551.438948	4.783803
551.469466	7.980456
551.499985	7.265121
551.530503	1.207128
551.561022	-4.727917
551.591540	-7.946925
551.622059	-5.342659
551.652577	0.279428
551.683096	2.995465
551.713614	4.884397
551.744133	6.728620
551.774651	3.666092
551.805170	-2.950757
551.835688	-5.610909
551.866207	-3.308424
551.896725	-0.290605
551.927244	4.113176
551.957762	11.579486
551.988281	11.355944
552.018799	-21.270039
552.049318	-67.152077
552.079836	-58.120968
552.110355	6.125056
552.140873	73.053589
552.171392	105.534271
552.201910	81.727028
552.232429	15.681485
552.262947	-50.598774
552.293466	-77.211472
552.323984	-73.232422
552.354503	-64.648399
552.385022	-36.169128
552.415540	13.423709
552.446059	48.150990
552.476577	56.287922
552.507096	52.677719
552.537614	38.203362
552.568133	3.610206
552.598651	-32.346554
552.629170	-43.177174
552.659688	-28.658110
552.690207	-7.332184
552.720725	12.160695
552.751244	36.839752
552.781762	40.751743
552.812281	3.397841
552.842799	-34.771988
552.873318	-37.342724
552.903836	-25.450279
552.934355	-20.700006
552.964873	-7.041579
552.995392	20.890018
553.025910	42.003578
553.056429	40.505844
553.086947	22.533052
553.117466	1.911286
553.147984	-16.039152
553.178503	-27.316856
553.209021	-22.622469
553.239540	-6.784505
553.270058	2.861340
553.300577	7.991633
553.331095	16.866259
553.361614	19.235806
553.392132	9.701731
553.422651	-7.119819
553.453169	-17.559238
553.483688	-15.491474
553.514206	-14.798493
553.544725	-12.317175
553.575243	2.861340
553.605762	19.146389
553.636280	21.147091
553.666799	10.607077
553.697317	-0.983586
553.727836	-7.198059
553.758354	-15.290286
553.788873	-24.187265
553.819391	-14.552597
553.849910	13.054864
553.880428	34.693748
553.910947	34.514915
553.941465	19.727598
553.971984	2.280130
554.002503	-13.725491
554.033021	-26.109728
554.063540	-32.771286
554.094058	-24.209620
554.124577	-1.922463
554.155095	19.727598
554.185614	29.239319
554.216132	23.829597
554.246651	10.998276
554.277169	-4.984991
554.307688	-23.963722
554.338206	-38.739861
554.368725	-37.555088
554.399243	-21.012966
554.429762	0.022354
554.460280	17.838667
554.490799	29.060484
554.521317	30.334675
554.551836	21.549467
554.582354	7.868685
554.612873	-5.622086
554.643391	-15.860318
554.673910	-18.419876
554.704428	-11.132401
554.734947	-0.380022
554.765465	6.348598
554.795984	8.002810
554.826502	6.616849
554.857021	4.672032
554.887539	2.827809
554.918058	-1.341253
554.948576	-7.108642
554.979095	-8.606375
555.009613	-8.226353
555.040132	-9.567606
555.070650	-8.852271
555.101169	-7.555726
555.131687	-5.320304
555.162206	1.911286
555.192724	11.132401
555.223243	15.871495
555.253761	10.640608
555.284280	-0.178834
555.314798	-4.280833
555.345317	-2.950757
555.375835	-3.576675
555.406354	-1.833046
555.436872	3.844926
555.467391	9.388772
555.497909	11.355944
555.528428	9.031104
555.558947	5.230887
555.589465	0.536501
555.619984	-4.381427
555.650502	-5.409721
555.681021	0.000000
555.711539	5.901514
555.742058	6.762151
555.772576	4.470844
555.803095	1.207128
555.833613	-2.894871
555.864132	-7.421601
555.894650	-7.745737
555.925169	-2.570735
555.955687	1.430670
555.986206	0.111771
556.016724	-2.123651
556.047243	-2.682506
556.077761	-1.676566
556.108280	-0.346490
556.138798	-0.760043
556.169317	-1.721275
556.199835	-2.950757
556.230354	-0.804752
556.260872	7.063933
556.291391	10.864150
556.321909	3.129591
556.352428	-8.114581
556.382946	-11.948330
556.413465	-8.315769
556.443983	-2.190713
556.474502	1.296545
556.505020	2.056588
556.535539	3.755509
556.566057	6.192119
556.596576	6.728620
556.627094	3.353133
556.657613	-4.157885
556.688131	-11.423006
556.718650	-11.087692
556.749168	-4.202593
556.779687	1.251836
556.810205	3.040174
556.840724	2.861340
556.871242	-1.430670
556.901761	-8.561666
556.932279	-10.506483
556.962798	-6.885099
556.993316	-2.917226
557.023835	-0.514147
557.054353	3.487258
557.084872	8.416364
557.115390	9.522898
557.145909	7.823977
557.176428	3.599029
557.206946	-2.838986
557.237465	-7.376892
557.267983	-5.633263
557.298502	0.927700
557.329020	3.699623
557.359539	1.967171
557.390057	1.900109
557.420576	2.391901
557.451094	0.760043
557.481613	-1.609504
557.512131	-2.593089
557.542650	-2.403079
557.573168	-4.381427
557.603687	-2.995465
557.634205	5.722680
557.664724	9.344064
557.695242	0.089417
557.725761	-12.607780
557.756279	-15.379703
557.786798	-6.616849
557.817316	2.157182
557.847835	3.576675
557.878353	5.387367
557.908872	13.021333
557.939390	20.476465
557.969909	19.537588
558.000427	7.622789
558.030946	-6.348598
558.061464	-14.027272
558.091983	-16.095037
558.122501	-13.457240
558.153020	-6.639203
558.183538	2.973111
558.214057	13.904325
558.244575	20.890018
558.275094	18.811075
558.305612	7.868685
558.336131	-5.007345
558.366649	-10.819442
558.397168	-12.451300
558.427686	-14.373763
558.458205	-11.355944
558.488723	-1.955994
558.519242	10.908859
558.549760	18.196335
558.580279	14.016095
558.610797	3.051351
558.641316	-9.623491
558.671834	-17.995146
558.702353	-18.419876
558.732871	-12.317175
558.763390	-4.001405
558.793909	3.040174
558.824427	8.047519
558.854946	10.148815
558.885464	7.511018
558.915983	1.721275
558.946501	-4.169062
558.977020	-8.662260
559.007538	-9.947627
559.038057	-7.410424
559.068575	-2.045411
559.099094	4.470844
559.129612	11.624194
559.160131	16.184454
559.190649	13.881970
559.221168	7.063933
559.251686	1.643035
559.282205	-0.860637
559.312723	-4.426136
559.343242	-7.499841
559.373760	-5.677972
559.404279	-2.235422
559.434797	-1.162419
559.465316	-3.028997
559.495834	-5.454430
559.526353	-6.147410
559.556871	-7.399247
559.587390	-8.550488
559.617908	-6.147410
559.648427	-1.955994
559.678945	2.682506
559.709464	5.387367
559.739982	5.297950
559.770501	2.615444
559.801019	-1.564795
559.831538	-0.894169
559.862056	2.548381
559.892575	3.509612
559.923093	2.213068
559.953612	-0.793575
559.984130	-3.040174
560.014649	-7.511018
560.045167	-15.457943
560.075686	-18.531647
560.106204	-6.594495
560.136723	18.084564
560.167241	39.946991
560.197760	44.462543
560.228278	30.401737
560.258797	4.683209
560.289315	-22.667179
560.319834	-33.073067
560.350352	-14.664368
560.380871	21.918312
560.411390	43.926041
560.441908	26.690937
560.472427	-12.250113
560.502945	-37.823338
560.533464	-45.334358
560.563982	-47.748611
560.594501	-38.896339
560.625019	-12.037747
560.655538	20.688829
560.686056	35.073769
560.716575	27.406273
560.747093	10.282941
560.777612	-16.855082
560.808130	-41.400013
560.838649	-34.693748
560.869167	4.761449
560.899686	47.033276
560.930204	67.241493
560.960723	67.520920
560.991241	66.660278
561.021760	57.528584
561.052278	18.777544
561.082797	-34.660217
561.113315	-78.150352
561.143834	-99.330971
561.174352	-95.743118
561.204871	-72.919464
561.235389	-23.382513
561.265908	40.416428
561.296426	79.782211
561.326945	79.603371
561.357463	47.748611
561.387982	3.174299
561.418500	-39.298717
561.449019	-62.278854
561.479537	-54.231335
561.510056	-28.792234
561.540574	2.682506
561.571093	39.041645
561.601611	66.760872
561.632130	63.485981
561.662648	25.684998
561.693167	-21.448874
561.723685	-45.110813
561.754204	-38.315132
561.784722	-14.261992
561.815241	13.166636
561.845759	29.194611
561.876278	25.059080
561.906796	2.146005
561.937315	-24.187265
561.967833	-34.324902
561.998352	-25.651466
562.028871	-12.160695
562.059389	-4.157885
562.089908	7.354538
562.120426	24.701412
562.150945	33.821934
562.181463	27.450981
562.211982	8.494603
562.242500	-12.965447
562.273019	-28.792234
562.303537	-33.061890
562.334056	-22.063614
562.364574	-7.041579
562.395093	6.549786
562.425611	21.225330
562.456130	33.631924
562.486648	33.464268
562.517167	11.668902
562.547685	-19.761129
562.578204	-39.656384
562.608722	-38.695152
562.639241	-19.291691
562.669759	9.880565
562.700278	35.453793
562.730796	43.009518
562.761315	27.495689
562.791833	6.180942
562.822352	-7.868685
562.852870	-22.443636
562.883389	-32.279491
562.913907	-27.629814
562.944426	-9.075813
562.974944	13.993741
563.005463	27.272148
563.035981	27.417450
563.066500	19.694067
563.097018	7.913393
563.127537	-8.136936
563.158055	-25.036726
563.188574	-30.804113
563.219092	-21.549467
563.249611	-3.308424
563.280129	15.089098
563.310648	21.795364
563.341166	17.861021
563.371685	10.104107
563.402203	1.497733
563.432722	-3.844926
563.463240	-9.288178
563.493759	-16.095037
563.524277	-18.598711
563.554796	-12.853676
563.585314	-2.995465
563.615833	2.771923
563.646352	5.677972
563.676870	9.657022
563.707389	16.139746
563.737907	20.577059
563.768426	13.144280
563.798944	-2.570735
563.829463	-15.625599
563.859981	-21.080029
563.890500	-16.665070
563.921018	-5.990931
563.951537	3.140768
563.982055	7.924571
564.012574	8.852271
564.043092	7.969279
564.073611	5.566201
564.104129	1.028294
564.134648	-6.795682
564.165166	-14.820848
564.195685	-14.988503
564.226203	-7.689851
564.256722	2.883694
564.287240	9.791148
564.317759	10.014690
564.348277	7.980456
564.378796	5.901514
564.409314	4.850865
564.439833	0.938877
564.470351	-6.169765
564.500870	-10.193524
564.531388	-10.730025
564.561907	-8.170467
564.592425	-4.627323
564.622944	-1.140065
564.653462	6.125056
564.683981	13.155457
564.714499	13.893147
564.745018	7.242767
564.775536	-3.297247
564.806055	-9.344064
564.836573	-11.221818
564.867092	-12.674842
564.897610	-8.930511
564.928129	2.771923
564.958647	17.793959
564.989166	26.914480
565.019684	25.617935
565.050203	13.591365
565.080721	-5.365013
565.111240	-20.342339
565.141758	-26.065020
565.172277	-23.158972
565.202795	-15.849141
565.233314	-5.789743
565.263833	6.795682
565.294351	18.062208
565.324870	22.264803
565.355388	15.949736
565.385907	4.292010
565.416425	-6.125056
565.446944	-14.284346
565.477462	-16.933321
565.507981	-10.998276
565.538499	-0.871815
565.569018	8.584021
565.599536	11.847736
565.630055	9.254646
565.660573	4.426136
565.691092	-1.788337
565.721610	-6.080348
565.752129	-7.935748
565.782647	-7.309830
565.813166	-3.353133
565.843684	3.599029
565.874203	8.874625
565.904721	5.722680
565.935240	-1.609504
565.965758	-5.722680
565.996277	-10.819442
566.026795	-17.346874
566.057314	-16.452705
566.087832	-8.494603
566.118351	2.000703
566.148869	14.619659
566.179388	24.902599
566.209906	25.573227
566.240425	17.592770
566.270943	2.593089
566.301462	-13.859616
566.331980	-18.330460
566.362499	-11.579486
566.393017	-1.743629
566.423536	8.852271
566.454054	15.692662
566.484573	15.916204
566.515091	8.170467
566.545610	-4.135530
566.576128	-14.206106
566.606647	-18.285751
566.637165	-15.245578
566.667684	-6.974516
566.698202	2.771923
566.728721	9.232292
566.759239	9.209938
566.789758	5.141470
566.820276	-0.514147
566.850795	-4.973814
566.881314	-6.348598
566.911832	-7.421601
566.942351	-3.487258
566.972869	6.192119
567.003388	9.835856
567.033906	7.153350
567.064425	3.889634
567.094943	2.146005
567.125462	2.023057
567.155980	-0.491793
567.186499	-3.286070
567.217017	-0.625918
567.247536	5.789743
567.278054	9.925273
567.308573	8.315769
567.339091	0.983586
567.369610	-8.047519
567.400128	-13.501948
567.430647	-14.004918
567.461165	-11.847736
567.491684	-9.388772
567.522202	-4.806157
567.552721	5.007345
567.583239	14.977326
567.613758	17.168041
567.644276	12.339529
567.674795	5.007345
567.705313	-1.430670
567.735832	-7.946925
567.766350	-13.814907
567.796869	-11.579486
567.827387	-4.560261
567.857906	2.067765
567.888424	7.701028
567.918943	10.595900
567.949461	10.417067
567.979980	5.365013
568.010498	-3.286070
568.041017	-10.819442
568.071535	-14.463180
568.102054	-11.624194
568.132572	-1.967171
568.163091	11.646548
568.193609	25.439102
568.224128	29.652872
568.254646	14.608482
568.285165	-12.160695
568.315683	-32.011242
568.346202	-35.185539
568.376720	-25.439102
568.407239	-10.640608
568.437757	2.101297
568.468276	13.144280
568.498795	22.600115
568.529313	26.445042
568.559832	21.918312
568.590350	3.576675
568.620869	-19.090504
568.651387	-27.685699
568.681906	-18.822252
568.712424	-1.676566
568.742943	15.200869
568.773461	27.808649
568.803980	29.418152
568.834498	19.414639
568.865017	1.073003
568.895535	-23.941368
568.926054	-32.637161
568.956572	-3.397841
568.987091	33.978413
569.017609	38.818100
569.048128	15.603245
569.078646	-9.657022
569.109165	-23.561346
569.139683	-31.452387
569.170202	-39.701092
569.200720	-32.994827
569.231239	-2.727215
569.261757	26.825064
569.292276	34.615509
569.322794	24.522579
569.353313	9.232292
569.383831	-10.014690
569.414350	-32.279491
569.444868	-41.712975
569.475387	-30.222904
569.505905	-7.242767
569.536424	17.346874
569.566942	39.343426
569.597461	44.753147
569.627979	22.857189
569.658498	-8.181644
569.689016	-29.909945
569.719535	-39.768154
569.750053	-33.877819
569.780572	-10.372357
569.811090	17.972792
569.841609	34.783165
569.872127	37.018585
569.902646	24.589642
569.933164	-0.156480
569.963683	-21.873604
569.994201	-30.122311
570.024720	-27.428627
570.055239	-17.302166
570.085757	-1.374784
570.116276	13.993741
570.146794	21.929489
570.177313	20.610590
570.207831	9.925273
570.238350	-5.655617
570.268868	-18.241043
570.299387	-22.778950
570.329905	-17.861021
570.360424	-7.242767
570.390942	5.119116
570.421461	18.263397
570.451979	25.774414
570.482498	21.281216
570.513016	7.734560
570.543535	-3.163122
570.574053	-4.638501
570.604572	-1.117711
570.635090	3.666092
570.665609	6.818037
570.696127	5.778565
570.726646	-2.771923
570.757164	-17.324520
570.787683	-26.199144
570.818201	-22.264803
570.848720	-7.958102
570.879238	8.025165
