Агрегат: 04030002
Точка: П3®
Направление измерений: Произвольное
Замер: ЕФС-У
Дата и время: 30.05.2018 13:44:45
Режим измерений: Основной
Тип замера: Форма сигнала
Тип диапазона: Временной
Выборка: 32768
Единицы: м/с?
Представление величин: ПИК
Усреднения: Линейные
Количество усреднений: 1
ФВЧ (Гц): 500.000000
ФНЧ (Гц): 12800.000000
Период (мс): 1000.000000

мсек	Канал А, м/с?
435.132908	0.516878
435.163427	0.347481
435.193945	-0.066239
435.224464	-0.773145
435.254982	-1.420328
435.285501	-1.841648
435.316019	-2.027333
435.346538	-1.928518
435.377056	-1.659221
435.407575	-1.138000
435.438093	-0.773145
435.468612	-0.777488
435.499130	-1.040271
435.529649	-1.415984
435.560167	-1.127141
435.590686	-0.142250
435.621204	1.053301
435.651723	1.876396
435.682241	1.666822
435.712760	0.966431
435.743278	0.353996
435.773797	-0.003258
435.804315	-0.003258
435.834834	0.045607
435.865352	0.125962
435.895871	0.377885
435.926389	0.453897
435.956908	0.199801
435.987426	-0.167225
436.017945	-0.364855
436.048463	-0.291015
436.078982	-0.188943
436.109500	-0.232378
436.140019	-0.434351
436.170537	-0.477786
436.201056	-0.243237
436.231574	0.078183
436.262093	0.422406
436.292611	0.588546
436.323130	0.521221
436.353648	0.351824
436.384167	0.043435
436.414686	-0.245408
436.445204	-0.411548
436.475723	-0.452811
436.506241	-0.373542
436.536760	-0.456069
436.567278	-0.732967
436.597797	-1.018553
436.628315	-1.133656
436.658834	-0.807893
436.689352	-0.298616
436.719871	0.115103
436.750389	0.361597
436.780908	0.486473
436.811426	0.626551
436.841945	0.696047
436.872463	0.747084
436.902982	0.702563
436.933500	0.595061
436.964019	0.477786
436.994537	0.131391
437.025056	-0.446296
437.055574	-1.111938
437.086093	-1.607099
437.116611	-1.685282
437.147130	-1.111938
437.177648	-0.254095
437.208167	0.621122
437.238685	1.358433
437.269204	1.552805
437.299722	1.448560
437.330241	1.026154
437.360759	0.428922
437.391278	0.212832
437.421796	0.338794
437.452315	0.766629
437.482833	1.269391
437.513352	1.502854
437.543870	1.448560
437.574389	1.070675
437.604907	0.436523
437.635426	-0.277985
437.665944	-0.942542
437.696463	-1.205324
437.726981	-0.951229
437.757500	-0.317076
437.788018	0.472357
437.818537	1.103251
437.849055	1.339973
437.879574	0.944713
437.910092	0.330107
437.940611	-0.377885
437.971129	-1.040271
438.001648	-1.283507
438.032167	-1.241158
438.062685	-0.481044
438.093204	0.627637
438.123722	1.331286
438.154241	1.451818
438.184759	0.843727
438.215278	0.043435
438.245796	-0.573343
438.276315	-0.988148
438.306833	-0.938198
438.337352	-0.473443
438.367870	0.201973
438.398389	0.755771
438.428907	0.790519
438.459426	0.425664
438.489944	0.047779
438.520463	-0.321420
438.550981	-0.647183
438.581500	-0.951229
438.612018	-1.284593
438.642537	-1.450732
438.673055	-1.554976
438.703574	-1.628816
438.734092	-1.333457
438.764611	-0.641754
438.795129	0.508191
438.825648	1.724373
438.856166	2.304232
438.886685	2.354182
438.917203	1.915488
438.947722	1.178177
438.978240	0.517964
439.008759	0.013031
439.039277	-0.026061
439.069796	0.273641
439.100314	0.566828
439.130833	0.638496
439.161351	0.399603
439.191870	-0.175912
439.222388	-1.081534
439.252907	-2.110946
439.283425	-3.068690
439.313944	-3.630088
439.344462	-3.761479
439.374981	-3.474808
439.405499	-2.678860
439.436018	-1.528915
439.466536	-0.203059
439.497055	0.981633
439.527573	1.748263
439.558092	2.089228
439.588610	2.013217
439.619129	1.817759
439.649648	1.650534
439.680166	1.607099
439.710685	1.924175
439.741203	2.310747
439.771722	2.449739
439.802240	2.004530
439.832759	0.914309
439.863277	-0.428922
439.893796	-1.602755
439.924314	-2.213018
439.954833	-2.282514
439.985351	-1.514799
440.015870	-0.232378
440.046388	0.922996
440.076907	1.672251
440.107425	1.513713
440.137944	0.807893
440.168462	-0.003258
440.198981	-0.907794
440.229499	-1.407297
440.260018	-1.367120
440.290536	-0.820923
440.321055	-0.073840
440.351573	0.260611
440.382092	0.067324
440.412610	-0.558141
440.443129	-1.355175
440.473647	-1.993671
440.504166	-2.269484
440.534684	-1.804728
440.565203	-0.724280
440.595721	0.382229
440.626240	1.086963
440.656758	1.155374
440.687277	0.855671
440.717795	0.448467
440.748314	-0.039092
440.778832	-0.490817
440.809351	-0.757942
440.839869	-0.667815
440.870388	-0.427836
440.900906	-0.247580
440.931425	-0.199801
440.961943	-0.317076
440.992462	-0.369198
441.022980	-0.441952
441.053499	-0.712336
441.084017	-0.851328
441.114536	-0.725366
441.145054	-0.215004
441.175573	0.521221
441.206091	1.055473
441.236610	1.266133
441.267129	1.108681
441.297647	0.660213
441.328166	-0.043435
441.358684	-0.732967
441.389203	-1.057645
441.419721	-0.933855
441.450240	-0.363769
441.480758	0.156366
441.511277	0.332278
441.541795	0.138992
441.572314	-0.179170
441.602832	-0.424578
441.633351	-0.658042
441.663869	-0.805721
441.694388	-1.027240
441.724906	-1.070675
441.755425	-0.944713
441.785943	-0.773145
441.816462	-0.492988
441.846980	-0.248666
441.877499	-0.076011
441.908017	-0.052122
441.938536	-0.188943
441.969054	-0.258439
441.999573	-0.125962
442.030091	0.166139
442.060610	0.497332
442.091128	0.574429
442.121647	0.413719
442.152165	0.078183
442.182684	-0.223691
442.213202	-0.110759
442.243721	0.377885
442.274239	1.104337
442.304758	1.663564
442.335276	1.767808
442.365795	1.429015
442.396313	0.712336
442.426832	-0.097729
442.457350	-0.673244
442.487869	-0.710164
442.518387	-0.207403
442.548906	0.616778
442.579424	1.337801
442.609943	1.811244
442.640461	2.002358
442.670980	1.815587
442.701498	1.483309
442.732017	1.086963
442.762535	0.756857
442.793054	0.677588
442.823572	0.712336
442.854091	0.791605
442.884610	0.921910
442.915128	0.820923
442.945647	0.508191
442.976165	0.031490
443.006684	-0.571172
443.037202	-1.023982
443.067721	-1.274820
443.098239	-1.127141
443.128758	-0.489731
443.159276	0.351824
443.189795	1.106509
443.220313	1.366034
443.250832	1.220526
443.281350	0.886076
443.311869	0.338794
443.342387	-0.134649
443.372906	-0.441952
443.403424	-0.500589
443.433943	-0.317076
443.464461	-0.125962
443.494980	-0.128134
443.525498	-0.338794
443.556017	-0.724280
443.586535	-1.266133
443.617054	-1.591896
443.647572	-1.442045
443.678091	-0.829610
443.708609	0.280156
443.739128	1.481137
443.769646	2.328121
443.800165	2.690804
443.830683	2.436709
443.861202	1.737404
443.891720	0.887162
443.922239	0.140078
443.952757	-0.430007
443.983276	-0.715593
444.013794	-0.701477
444.044313	-0.645011
444.074831	-0.382229
444.105350	-0.197630
444.135868	-0.307303
444.166387	-0.458240
444.196905	-0.855671
444.227424	-1.110853
444.257942	-1.031584
444.288461	-0.832868
444.318979	-0.275813
444.349498	0.343137
444.380016	0.828524
444.410535	1.268305
444.441053	1.114110
444.471572	0.401775
444.502091	-0.482130
444.532609	-1.370377
444.563128	-1.779753
444.593646	-1.861194
444.624165	-1.740662
444.654683	-1.357347
444.685202	-0.886076
444.715720	-0.351824
444.746239	0.205231
444.776757	0.826353
444.807276	1.307396
444.837794	1.550633
444.868313	1.538688
444.898831	1.322599
444.929350	1.355175
444.959868	1.581038
444.990387	1.923089
445.020905	2.306404
445.051424	2.373728
445.081942	2.002358
445.112461	1.157545
445.142979	0.144422
445.173498	-0.730796
445.204016	-1.142343
445.234535	-1.129313
445.265053	-0.912137
445.295572	-0.425664
445.326090	-0.072754
445.356609	-0.015202
445.387127	-0.134649
445.417646	-0.592889
445.448164	-0.977290
445.478683	-0.972946
445.509201	-0.602662
445.539720	0.069496
445.570238	0.799206
445.600757	1.385580
445.631275	1.634246
445.661794	1.366034
445.692312	0.476700
445.722831	-0.694962
445.753349	-1.662478
445.783868	-2.275999
445.814386	-2.315091
445.844905	-1.893770
445.875423	-1.335629
445.905942	-0.803549
445.936460	-0.512534
445.966979	-0.673244
445.997497	-1.029412
446.028016	-1.387751
446.058535	-1.523486
446.089053	-1.151030
446.119572	-0.412633
446.150090	0.610263
446.180609	1.687454
446.211127	2.623480
446.241646	3.049144
446.272164	2.763558
446.302683	2.002358
446.333201	0.903450
446.363720	-0.047779
446.394238	-0.780746
446.424757	-1.198809
446.455275	-0.938198
446.485794	-0.245408
446.516312	0.426750
446.546831	0.647183
446.577349	0.221519
446.607868	-0.655870
446.638386	-1.659221
446.668905	-2.432365
446.699423	-2.665829
446.729942	-2.125062
446.760460	-0.751427
446.790979	0.799206
446.821497	1.832961
446.852016	2.077283
446.882534	1.379064
446.913053	0.047779
446.943571	-1.545204
446.974090	-3.155560
447.004608	-3.969968
447.035127	-3.848350
447.065645	-3.125155
447.096164	-2.054480
447.126682	-1.233557
447.157201	-0.832868
447.187719	-0.831782
447.218238	-1.303053
447.248756	-1.802557
447.279275	-2.089228
447.309793	-2.058824
447.340312	-1.385580
447.370830	-0.188943
447.401349	1.303053
447.431867	2.749442
447.462386	3.726731
447.492904	4.115476
447.523423	3.971054
447.553941	3.383594
447.584460	2.495346
447.614978	1.650534
447.645497	1.107595
447.676016	1.207496
447.706534	1.720030
447.737053	2.015388
447.767571	1.919831
447.798090	1.242244
447.828608	0.001086
447.859127	-1.435530
447.889645	-2.778760
447.920164	-3.554077
447.950682	-3.403140
447.981201	-2.540953
448.011719	-1.394267
448.042238	-0.475614
448.072756	-0.117275
448.103275	-0.299702
448.133793	-0.844813
448.164312	-1.385580
448.194830	-1.585381
448.225349	-1.368206
448.255867	-1.094564
448.286386	-1.012038
448.316904	-1.222698
448.347423	-1.638589
448.377941	-1.943721
448.408460	-2.171755
448.438978	-2.169583
448.469497	-1.776495
448.500015	-1.290022
448.530534	-0.691704
448.561052	0.052122
448.591571	0.666729
448.622089	1.186864
448.652608	1.303053
448.683126	1.168404
448.713645	1.394267
448.744163	2.068596
448.774682	3.228313
448.805200	4.363055
448.835719	5.316456
448.866237	5.798585
448.896756	5.299082
448.927274	4.118733
448.957793	2.267312
448.988311	0.443038
449.018830	-0.658042
449.049348	-1.001179
449.079867	-0.321420
449.110385	0.722108
449.140904	1.511541
449.171422	1.598412
449.201941	0.812236
449.232459	-0.317076
449.262978	-1.433358
449.293497	-1.924175
449.324015	-1.785182
449.354534	-1.177091
449.385052	0.043435
449.415571	1.070675
449.446089	1.585381
449.476608	1.444217
449.507126	0.569000
449.537645	-0.273641
449.568163	-0.997921
449.598682	-1.439873
449.629200	-1.349746
449.659719	-0.952314
449.690237	-0.247580
449.720756	0.574429
449.751274	1.372549
449.781793	1.693969
449.812311	1.434444
449.842830	1.072847
449.873348	0.727538
449.903867	0.669986
449.934385	0.824181
449.964904	1.051129
449.995422	1.513713
450.025941	2.093572
450.056459	2.576787
450.086978	2.784190
450.117496	2.836312
450.148015	2.753785
450.178533	2.458426
450.209052	1.998014
450.239570	1.268305
450.270089	0.530994
450.300607	0.069496
450.331126	-0.241065
450.361644	-0.508191
450.392163	-0.781832
450.422681	-1.007694
450.453200	-0.825267
450.483718	-0.086870
450.514237	0.569000
450.544755	0.760114
450.575274	0.677588
450.605792	0.218261
450.636311	-0.333364
450.666829	-0.873045
450.697348	-1.317169
450.727866	-1.022897
450.758385	-0.206317
450.788903	0.729710
450.819422	1.533259
450.849940	1.919831
450.880459	1.715686
450.910978	0.786175
450.941496	-0.547282
450.972015	-1.911144
451.002533	-2.692976
451.033052	-2.649541
451.063570	-2.041450
451.094089	-1.116282
451.124607	-0.314904
451.155126	0.034748
451.185644	-0.117275
451.216163	-0.755771
451.246681	-1.624473
451.277200	-2.437795
451.307718	-2.899293
451.338237	-2.567014
451.368755	-1.635331
451.399274	-0.465841
451.429792	0.500589
451.460311	1.009866
451.490829	1.224870
451.521348	1.029412
451.551866	0.304046
451.582385	-0.742740
451.612903	-1.650534
451.643422	-2.167411
451.673940	-2.293373
451.704459	-1.991499
451.734977	-1.318255
451.765496	-0.443038
451.796014	0.291015
451.826533	0.671072
451.857051	0.506019
451.887570	-0.152023
451.918088	-1.077190
451.948607	-1.969782
451.979125	-2.145694
452.009644	-1.562578
452.040162	-0.277985
452.070681	1.305225
452.101199	2.423678
452.131718	2.912323
452.162236	2.675602
452.192755	1.809072
452.223273	0.913223
452.253792	0.236721
452.284310	-0.039092
452.314829	0.321420
452.345347	0.943627
452.375866	1.581038
452.406384	1.867709
452.436903	1.785182
452.467421	1.568007
452.497940	1.133656
452.528459	0.773145
452.558977	0.503847
452.589496	0.564656
452.620014	1.114110
452.650533	1.610356
452.681051	2.042535
452.711570	2.280343
452.742088	2.145694
452.772607	1.893770
452.803125	1.366034
452.833644	0.705820
452.864162	0.195458
452.894681	-0.317076
452.925199	-0.873045
452.955718	-1.426843
452.986236	-1.926347
453.016755	-2.236907
453.047273	-2.232564
453.077792	-1.772152
453.108310	-0.988148
453.138829	0.056466
453.169347	0.833954
453.199866	1.018553
453.230384	0.688446
453.260903	-0.146593
453.291421	-1.093479
453.321940	-1.932862
453.352458	-2.380243
453.382977	-2.397617
453.413495	-2.137007
453.444014	-1.806900
453.474532	-1.806900
453.505051	-2.057738
453.535569	-2.527923
453.566088	-3.118640
453.596606	-3.442231
453.627125	-3.570365
453.657643	-3.453090
453.688162	-2.997022
453.718680	-2.413906
453.749199	-1.787354
453.779717	-1.363862
453.810236	-1.231385
453.840754	-1.190122
453.871273	-1.143429
453.901791	-0.890419
453.932310	-0.433265
453.962828	-0.065153
453.993347	0.128134
454.023865	-0.013031
454.054384	-0.411548
454.084902	-0.925168
454.115421	-1.560406
454.145940	-1.908973
454.176458	-1.815587
454.206977	-1.514799
454.237495	-1.090221
454.268014	-0.781832
454.298532	-0.434351
454.329051	0.036920
454.359569	0.452811
454.390088	0.877389
454.420606	1.182521
454.451125	1.391009
454.481643	1.394267
454.512162	1.030498
454.542680	0.286672
454.573199	-0.730796
454.603717	-1.609270
454.634236	-1.993671
454.664754	-1.667908
454.695273	-0.819837
454.725791	0.219347
454.756310	1.007694
454.786828	1.168404
454.817347	0.829610
454.847865	0.451725
454.878384	0.349653
454.908902	0.608091
454.939421	1.155374
454.969939	1.557148
455.000458	1.813415
455.030976	1.933948
455.061495	1.581038
455.092013	0.916481
455.122532	-0.030405
455.153050	-1.207496
455.183569	-1.998014
455.214087	-2.329207
455.244606	-2.332465
455.275124	-1.679852
455.305643	-0.649355
455.336161	0.408290
455.366680	0.904536
455.397198	0.486473
455.427717	-0.351824
455.458235	-1.284593
455.488754	-1.598412
455.519272	-1.101080
455.549791	0.147679
455.580309	1.861194
455.610828	2.944900
455.641346	3.207682
455.671865	2.121804
455.702383	-0.350738
455.732902	-2.823281
455.763421	-4.725739
455.793939	-5.172034
455.824458	-4.115476
455.854976	-2.545297
455.885495	-0.659128
455.916013	1.191208
455.946532	2.634339
455.977050	3.372735
456.007569	3.129499
456.038087	2.289030
456.068606	1.544118
456.099124	1.417070
456.129643	1.867709
456.160161	2.742926
456.190680	3.969968
456.221198	5.134028
456.251717	5.996215
456.282235	6.232936
456.312754	5.763837
456.343272	4.818038
456.373791	3.566021
456.404309	2.293373
456.434828	1.194465
456.465346	0.630895
456.495865	0.734053
456.526383	1.376893
456.556902	2.167411
456.587420	2.549640
456.617939	2.414991
456.648457	1.590810
456.678976	-0.017374
456.709494	-1.928518
456.740013	-3.437888
456.770531	-4.219720
456.801050	-3.943907
456.831568	-2.914495
456.862087	-1.971953
456.892605	-1.448560
456.923124	-1.750434
456.953642	-2.900379
456.984161	-4.226235
457.014679	-5.046072
457.045198	-5.064532
457.075716	-4.276185
457.106235	-2.892777
457.136753	-1.385580
457.167272	0.004344
457.197790	0.990320
457.228309	1.155374
457.258827	0.817666
457.289346	0.521221
457.319864	0.323591
457.350383	0.516878
457.380902	1.051129
457.411420	1.682024
457.441939	2.484488
457.472457	2.988335
457.502976	2.799392
457.533494	1.993671
457.564013	0.827439
457.594531	-0.156366
457.625050	-0.828524
457.655568	-1.042442
457.686087	-0.894763
457.716605	-0.623294
457.747124	-0.251924
457.777642	-0.121618
457.808161	-0.527736
457.838679	-1.476793
457.869198	-2.831968
457.899716	-3.987342
457.930235	-4.291388
457.960753	-3.615972
457.991272	-2.133749
458.021790	-0.486473
458.052309	0.761200
458.082827	1.353003
458.113346	1.156459
458.143864	0.425664
458.174383	-0.542939
458.204901	-1.227041
458.235420	-1.215097
458.265938	-0.563570
458.296457	0.721023
458.326975	2.171755
458.357494	3.254375
458.388012	3.961281
458.418531	4.090500
458.449049	3.858122
458.479568	3.548647
458.510086	3.337987
458.540605	3.298896
458.571123	3.570365
458.601642	4.101359
458.632160	4.386945
458.662679	4.656242
458.693197	4.829983
458.723716	4.495533
458.754234	3.985170
458.784753	3.120812
458.815271	2.193472
458.845790	1.594068
458.876308	0.701477
458.906827	-0.188943
458.937346	-0.803549
458.967864	-1.092393
458.998383	-1.120625
459.028901	-1.564749
459.059420	-2.392188
459.089938	-2.953587
459.120457	-2.909066
459.150975	-2.439967
459.181494	-1.935034
459.212012	-1.559320
459.242531	-1.263961
459.273049	-0.891505
459.303568	-0.962087
459.334086	-1.662478
459.364605	-2.481230
459.395123	-3.182707
459.425642	-3.292380
459.456160	-2.699491
459.486679	-1.963266
459.517197	-1.217269
459.547716	-0.351824
459.578234	0.225863
459.608753	0.156366
459.639271	-0.277985
459.669790	-0.977290
459.700308	-1.814501
459.730827	-2.206503
459.761345	-2.299888
459.791864	-1.650534
459.822382	-0.128134
459.852901	1.078276
459.883419	1.526744
459.913938	1.198809
459.944456	0.040177
459.974975	-1.247673
460.005493	-2.378072
460.036012	-3.351018
460.066530	-3.608371
460.097049	-2.931869
460.127567	-1.594068
460.158086	-0.130305
460.188604	0.888248
460.219123	0.712336
460.249641	-0.573343
460.280160	-2.189129
460.310678	-3.561678
460.341197	-3.949336
460.371715	-3.283693
460.402234	-1.815587
460.432752	0.384401
460.463271	2.658228
460.493789	4.108960
460.524308	4.693162
460.554827	4.667101
460.585345	4.086157
460.615864	3.159903
460.646382	2.320520
460.676901	2.012131
460.707419	2.451911
460.737938	3.537789
460.768456	4.671445
460.798975	5.156832
460.829493	4.784376
460.860012	3.355361
460.890530	1.140171
460.921049	-1.194465
460.951567	-3.270663
460.982086	-3.811430
461.012604	-2.608278
461.043123	-0.653698
461.073641	1.312826
461.104160	2.006701
461.134678	1.157545
461.165197	-0.728624
461.195715	-2.864545
461.226234	-3.987342
461.256752	-3.561678
461.287271	-1.736318
461.317789	0.681931
461.348308	2.625652
461.378826	3.397710
461.409345	3.218541
461.439863	2.480144
461.470382	1.366034
461.500900	0.386572
461.531419	-0.060809
461.561937	0.332278
461.592456	1.478965
461.622974	2.609364
461.653493	3.440060
461.684011	3.952594
461.714530	3.783197
461.745048	2.751613
461.775567	1.170576
461.806085	-0.294273
461.836604	-1.181435
461.867122	-1.336715
461.897641	-1.265047
461.928159	-1.035927
461.958678	-0.694962
461.989196	-0.803549
462.019715	-1.285679
462.050233	-1.693969
462.080752	-1.876396
462.111270	-1.908973
462.141789	-2.041450
462.172308	-2.676688
462.202826	-3.204424
462.233345	-3.378165
462.263863	-3.526930
462.294382	-3.046972
462.324900	-2.171755
462.355419	-1.630988
462.385937	-1.355175
462.416456	-1.541946
462.446974	-1.854679
462.477493	-1.837305
462.508011	-1.598412
462.538530	-1.142343
462.569048	-0.251924
462.599567	0.660213
462.630085	1.085877
462.660604	1.242244
462.691122	0.930597
462.721641	0.356168
462.752159	0.086870
462.782678	0.175912
462.813196	0.722108
462.843715	1.533259
462.874233	2.330293
462.904752	2.901464
462.935270	3.057831
462.965789	2.703835
462.996307	1.976297
463.026826	1.400782
463.057344	0.942542
463.087863	0.757942
463.118381	1.061988
463.148900	1.711343
463.179418	2.634339
463.209937	3.311926
463.240455	3.381422
463.270974	2.767901
463.301492	1.752606
463.332011	0.723194
463.362529	-0.208488
463.393048	-0.627637
463.423566	-0.464756
463.454085	0.241065
463.484603	1.255274
463.515122	1.714600
463.545640	1.398610
463.576159	0.777488
463.606677	-0.178084
463.637196	-1.437702
463.667714	-2.527923
463.698233	-3.255461
463.728751	-3.127327
463.759270	-2.436709
463.789789	-1.927432
463.820307	-1.329114
463.850826	-0.703649
463.881344	-0.460412
463.911863	-0.555969
463.942381	-1.075019
463.972900	-1.602755
464.003418	-1.654877
464.033937	-1.641847
464.064455	-1.536517
464.094974	-1.170576
464.125492	-0.769887
464.156011	-0.327935
464.186529	0.197630
464.217048	0.549454
464.247566	0.812236
464.278085	0.924082
464.308603	0.312733
464.339122	-0.603748
464.369640	-1.389923
464.400159	-2.158724
464.430677	-2.042535
464.461196	-1.248759
464.491714	-0.208488
464.522233	1.115196
464.552751	1.832961
464.583270	1.878568
464.613788	1.550633
464.644307	0.725366
464.674825	-0.072754
464.705344	-0.522307
464.735862	-0.353996
464.766381	0.421320
464.796899	1.068503
464.827418	1.587553
464.857936	1.915488
464.888455	1.852507
464.918973	1.287851
464.949492	0.295359
464.980010	-0.295359
465.010529	-0.427836
465.041047	-0.399603
465.071566	-0.398517
465.102084	-0.371370
465.132603	0.082527
465.163121	0.538595
465.193640	0.525565
465.224158	0.477786
465.254677	0.660213
465.285195	1.085877
465.315714	1.512627
465.346232	1.537602
465.376751	1.418156
465.407270	1.180349
465.437788	0.723194
465.468307	0.229120
465.498825	-0.310561
465.529344	-0.451725
465.559862	-0.245408
465.590381	-0.039092
465.620899	0.232378
465.651418	0.347481
465.681936	0.331193
465.712455	0.027147
465.742973	-1.051129
465.773492	-2.348753
465.804010	-3.162075
465.834529	-3.435716
465.865047	-3.127327
465.895566	-2.302060
465.926084	-1.069589
465.956603	0.105330
465.987121	0.855671
466.017640	0.955572
466.048158	0.443038
466.078677	-0.034748
466.109195	-0.562485
466.139714	-1.055473
466.170232	-1.007694
466.200751	-0.962087
466.231269	-1.198809
466.261788	-1.363862
466.292306	-1.577780
466.322825	-1.874224
466.353343	-1.904629
466.383862	-1.702656
466.414380	-0.858929
466.444899	0.503847
466.475417	1.339973
466.505936	1.312826
466.536454	0.453897
466.566973	-0.762286
466.597491	-1.633160
466.628010	-1.758036
466.658528	-1.572351
466.689047	-1.455076
466.719565	-0.931683
466.750084	-0.340966
466.780602	-0.191114
466.811121	-0.755771
466.841639	-2.079455
466.872158	-3.088235
466.902676	-3.187050
466.933195	-2.419335
466.963713	-0.651526
466.994232	1.590810
467.024751	3.584481
467.055269	4.467299
467.085788	4.144794
467.116306	3.349932
467.146825	2.433451
467.177343	1.672251
467.207862	1.151030
467.238380	1.120625
467.268899	2.016474
467.299417	3.327128
467.329936	4.369571
467.360454	4.684475
467.390973	4.213204
467.421491	3.088235
467.452010	1.832961
467.482528	1.172748
467.513047	0.735139
467.543565	0.422406
467.574084	0.112931
467.604602	-0.319248
467.635121	-0.460412
467.665639	-0.451725
467.696158	-0.850242
467.726676	-1.780839
467.757195	-2.677774
467.787713	-3.195737
467.818232	-3.279350
467.848750	-2.970961
467.879269	-2.771159
467.909787	-2.666915
467.940306	-2.532266
467.970824	-3.075205
468.001343	-3.687640
468.031861	-3.678953
468.062380	-3.398796
468.092898	-2.797220
468.123417	-2.358526
468.153935	-1.841648
468.184454	-0.794862
468.214972	0.148765
468.245491	0.573343
468.276009	0.595061
468.306528	0.843727
468.337046	1.283507
468.367565	1.410555
468.398083	1.270477
468.428602	0.942542
468.459120	0.686275
468.489639	0.225863
468.520157	-0.648269
468.550676	-1.307396
468.581194	-1.700484
468.611713	-1.991499
468.642232	-2.047965
468.672750	-1.926347
468.703269	-1.406211
468.733787	-0.647183
468.764306	0.234550
468.794824	1.027240
468.825343	1.183606
468.855861	0.729710
468.886380	0.000000
468.916898	-0.653698
468.947417	-1.134742
468.977935	-1.837305
469.008454	-2.561585
469.038972	-2.627823
469.069491	-1.845992
469.100009	-0.608091
469.130528	0.251924
469.161046	0.377885
469.191565	-0.016288
469.222083	-0.625465
469.252602	-1.103251
469.283120	-1.279164
469.313639	-0.851328
469.344157	0.152023
469.374676	1.556062
469.405194	3.203338
469.435713	4.369571
469.466231	4.953773
469.496750	4.860387
469.527268	3.991685
469.557787	2.936213
469.588305	1.945892
469.618824	1.268305
469.649342	0.855671
469.679861	0.495160
469.710379	0.236721
469.740898	-0.052122
469.771416	-0.621122
469.801935	-1.383408
469.832453	-1.969782
469.862972	-1.954579
469.893490	-1.494167
469.924009	-1.094564
469.954527	-0.716679
469.985046	-0.017374
470.015564	0.866530
470.046083	1.254188
470.076601	0.925168
470.107120	0.171569
470.137638	-0.446296
470.168157	-0.712336
470.198675	-0.990320
470.229194	-1.281335
470.259713	-1.429015
470.290231	-1.059816
470.320750	-0.225863
470.351268	0.585288
470.381787	1.246587
470.412305	1.446389
470.442824	1.386665
470.473342	1.446389
470.503861	1.465935
470.534379	1.307396
470.564898	0.924082
470.595416	0.729710
470.625935	0.920824
470.656453	1.138000
470.686972	1.220526
470.717490	1.435530
470.748009	1.755864
470.778527	1.876396
470.809046	1.531087
470.839564	0.560313
470.870083	-0.731881
470.900601	-1.818845
470.931120	-2.638682
470.961638	-3.201167
470.992157	-3.212025
471.022675	-2.810251
471.053194	-2.006701
471.083712	-0.990320
471.114231	-0.525565
471.144749	-0.658042
471.175268	-1.263961
471.205786	-2.275999
471.236305	-3.175106
471.266823	-3.687640
471.297342	-3.661579
471.327860	-2.855858
471.358379	-1.598412
471.388897	-0.476700
471.419416	0.430007
471.449934	1.094564
471.480453	1.600583
471.510971	2.423678
471.541490	3.222884
471.572008	3.574708
471.602527	3.466121
471.633045	2.797220
471.663564	2.105516
471.694082	1.982812
471.724601	2.343323
471.755119	3.032856
471.785638	3.952594
471.816156	4.583488
471.846675	4.443410
471.877194	3.885269
471.907712	3.357533
471.938231	2.942728
471.968749	2.660400
471.999268	2.564842
472.029786	2.623480
472.060305	2.378072
472.090823	1.382322
472.121342	0.000000
472.151860	-1.077190
472.182379	-1.951322
472.212897	-2.910151
472.243416	-3.353189
472.273934	-3.172934
472.304453	-2.458426
472.334971	-1.467020
472.365490	-0.460412
472.396008	0.590717
472.426527	1.263961
472.457045	0.981633
472.487564	-0.814408
472.518082	-3.576880
472.548601	-5.922376
472.579119	-7.119012
472.609638	-6.526123
472.640156	-4.030777
472.670675	-0.492988
472.701193	2.963359
472.731712	4.701849
472.762230	4.221891
472.792749	2.430194
472.823267	0.171569
472.853786	-1.754778
472.884304	-2.674516
472.914823	-2.317262
472.945341	-0.712336
472.975860	1.599497
473.006378	3.969968
473.036897	5.153574
473.067415	4.656242
473.097934	3.583395
473.128452	2.724466
473.158971	2.206503
473.189489	1.381236
473.220008	-0.093385
473.250526	-1.407297
473.281045	-2.241251
473.311563	-2.858029
473.342082	-3.066518
473.372600	-2.849342
473.403119	-2.206503
473.433638	-1.372549
473.464156	-1.115196
473.494675	-1.146687
473.525193	-0.731881
473.555712	-0.033662
473.586230	0.649355
473.616749	1.004437
473.647267	0.816580
473.677786	0.308389
473.708304	-0.573343
473.738823	-1.461591
473.769341	-1.546289
473.799860	-1.192293
473.830378	-1.096736
473.860897	-1.094564
473.891415	-0.517964
473.921934	0.678673
473.952452	2.032763
473.982971	3.336901
474.013489	4.370656
474.044008	4.947258
474.074526	4.284872
474.105045	2.015388
474.135563	-0.236721
474.166082	-1.181435
474.196600	-0.685189
474.227119	0.748170
474.257637	1.677681
474.288156	1.377978
474.318674	0.056466
474.349193	-2.299888
474.379711	-4.565029
474.410230	-5.632446
474.440748	-5.811616
474.471267	-5.003723
474.501785	-3.031770
474.532304	-0.934940
474.562822	0.447381
474.593341	1.051129
474.623859	1.117368
474.654378	1.187950
474.684896	1.046786
474.715415	0.725366
474.745933	1.459419
474.776452	3.336901
474.806970	5.278450
474.837489	6.519608
474.868007	7.045173
474.898526	7.075577
474.929044	6.106975
474.959563	4.091586
474.990081	1.788440
475.020600	0.115103
475.051119	-0.799206
475.081637	-1.546289
